step,time,elbo,eubo
3164,17.38099357700348,-8488.192742400488,-7668.017109540849
3165,17.387074563980104,-8346.161898844195,-6197.2674782723925
3166,17.3932817029953,-8272.079354118157,-6630.189825773946
3167,17.399159547030926,-8242.084765657053,-7841.812336718272
3168,17.40204721701145,-8296.37293609607,-6927.337585499385
3169,17.410504728019237,-8350.077969862608,-6592.6437044108725
3170,17.413191752016544,-8280.925533248874,-7489.623574596074
3171,17.4208462690115,-8269.788239400275,-6948.969507912994
3172,17.42612859201431,-8247.263056833155,-6870.644880439624
3173,17.43176265001297,-8239.137331491102,-6866.081210302851
3174,17.439697907984257,-8312.839199127224,-7032.921910881394
3175,17.44234212201834,-8359.368847020163,-6148.252888945826
3176,17.446858489990234,-8299.181583727715,-7956.386100194284
3177,17.451905189991,-8269.081349601007,-6967.031350552026
3178,17.45644241899252,-8266.990782231664,-7236.634221431089
3179,17.464084227979182,-8315.10519480328,-7422.399626365236
3180,17.467020392000673,-8256.202786486461,-6447.584745278008
3181,17.474348362982273,-8251.971728282646,-6456.510313929265
3182,17.480884613990785,-8279.348350504511,-6839.818853489374
3183,17.484630235016347,-8228.488225817096,-6241.604976818214
3184,17.49299973398447,-8318.368618008106,-6751.008205320246
3185,17.495677244007588,-8313.5784476144,-6967.65913252423
3186,17.50020650601387,-8372.235162417537,-7731.494883550949
3187,17.505231531977653,-8389.075035186997,-6823.990012747463
3188,17.509725017011167,-8407.207095206648,-6342.0951096328445
3189,17.517413809001447,-8411.70870032975,-7361.8674089225115
3190,17.520004755973815,-8378.387019376218,-6596.867986480278
3191,17.526986281991004,-8323.412463051343,-6716.018630924184
3192,17.53263038301468,-8323.448339108081,-6521.277803438261
3193,17.53780959302187,-8348.821241667147,-6178.911760548077
3194,17.54374882400036,-8322.356897800773,-7607.206759208712
3195,17.546430917978288,-8502.682257124676,-6749.056093392836
3196,17.553589002013208,-8478.767536664887,-6386.24432869915
3197,17.55758167099953,-8336.527963897835,-6824.640397101879
3198,17.566131054997445,-8226.147275517218,-5648.421178596884
3199,17.57396903502941,-8296.484395468526,-5738.550318691716
3200,17.579368432998656,-8262.986505756347,-6446.820212019399
3201,17.581941989004612,-8328.017606674362,-6797.983010993542
3202,17.587010016977786,-8298.861084170703,-6024.036718124723
3203,17.59405007302761,-8381.496922025366,-6209.968475343859
3204,17.599787860989572,-8476.029582564566,-7555.235605915555
3205,17.602334291994573,-8446.412925325967,-7271.6365312601965
3206,17.606823562026023,-8413.819840086715,-7558.549070401075
3207,17.614718988001346,-8438.087385895764,-7130.428936984657
3208,17.619946523010732,-8341.755768220572,-5775.936921151218
3209,17.6232514950037,-8229.041818072128,-6274.677048669414
3210,17.627837760031223,-8301.067298422502,-7009.532755767029
3211,17.63492621999979,-8227.942812876217,-5760.738702857758
3212,17.641514025986194,-8245.603237482235,-6464.264079886527
3213,17.6446750100255,-8214.339357442768,-5528.45961920613
3214,17.653108741998672,-8172.988881099291,-5538.078562196634
3215,17.658277737021447,-8181.51495095011,-7082.423148367476
3216,17.664103424012662,-8295.93136419791,-6889.694317761256
3217,17.669156424999237,-8285.13948930949,-6542.541233931052
3218,17.67178305798769,-8197.137276649019,-6898.389181486618
3219,17.67760677099228,-8248.000587765966,-6119.052730326939
3220,17.682223691999912,-8377.364662233293,-6947.649470765781
3221,17.68691603797674,-8454.300166873867,-6190.391129114914
3222,17.69535407102108,-8340.278416323277,-6866.614233571982
3223,17.698031358003615,-8331.254507029722,-6389.247978208473
3224,17.705850340008734,-8277.833046970109,-6294.158989976546
3225,17.70851699799299,-8374.045599096004,-7114.871246024551
3226,17.713258572995663,-8234.904149712145,-5786.906659478708
3227,17.718475986003877,-8308.22322244791,-6255.579263880722
3228,17.72548787099123,-8219.474910822832,-6355.898119587753
3229,17.728762139976023,-8239.400015271243,-6654.151398058526
3230,17.735804992973804,-8281.226685645062,-5793.427292177195
3231,17.741711658000945,-8341.004282387948,-6555.42498094797
3232,17.74699747401476,-8355.234212491763,-6828.124824410197
3233,17.74959077501297,-8328.187989156942,-6426.294013233976
3234,17.757432108998298,-8239.910745609297,-6415.077209913538
3235,17.760141824007036,-8278.832710430754,-6115.0506644530615
3236,17.764730234980583,-8405.921893494597,-6761.926493163091
3237,17.770106364011763,-8323.789577324453,-5768.325671759561
3238,17.77740211802721,-8315.090711703848,-6816.366440379938
3239,17.784224565982818,-8269.260789577062,-6282.144731714436
3240,17.78963461500406,-8243.555090727694,-7023.807679231182
3241,17.79554118102789,-8373.014357116874,-6406.420297374721
3242,17.80084875202179,-8399.552140628784,-5964.182081951719
3243,17.803567915976046,-8172.218574868186,-6813.022968388072
3244,17.812256942987442,-8357.56473710289,-6003.190873404507
3245,17.8175281919837,-8277.82364360846,-6542.03142438099
3246,17.82153733199835,-8214.371040045191,-6240.549425272546
3247,17.826331085026265,-8227.274733177417,-7034.140591231444
3248,17.831046447992325,-8182.416327796826,-5700.898260840474
3249,17.836697907984256,-8160.804454023863,-5802.232412161331
3250,17.844138912022114,-8243.921956050974,-6268.665386200189
3251,17.84750780802965,-8260.658310933417,-5748.878851193903
3252,17.854889810979365,-8308.277590047943,-7207.221457902886
3253,17.857638504981995,-8281.347305159894,-6622.672402941214
3254,17.865491755008698,-8320.855578180546,-5934.6193680888255
3255,17.868297352015972,-8322.161213400517,-5904.807683167593
3256,17.876272656023502,-8213.441133507658,-6303.968960563955
3257,17.880034857988356,-8269.24017325278,-6941.690203179057
3258,17.88605834400654,-8198.918291390959,-6775.57844437595
3259,17.89209204298258,-8268.557722794896,-5198.34841663879
3260,17.899270401000976,-8336.70840006355,-7306.230235341267
3261,17.902746419012548,-8236.80719586545,-6075.90550915862
3262,17.9115772960186,-8161.100607290177,-7526.0768048499385
3263,17.914436208009718,-8279.233398559625,-6878.405833117133
3264,17.919755581974982,-8254.168370551532,-6950.704127154226
3265,17.927072084009648,-8339.169095371919,-6490.78320663454
3266,17.930339986026286,-8213.456557627529,-5895.519168258004
3267,17.93734206801653,-8313.621149979333,-6302.346324700285
3268,17.940849628031255,-8338.858144059854,-7231.51192827765
3269,17.949427801012995,-8259.18635442072,-6161.99091450458
3270,17.95196966201067,-8279.318358397446,-6853.459265493093
3271,17.956418412983417,-8278.361567517735,-6616.112822480865
3272,17.963922118008135,-8262.886397945891,-6422.98243791948
3273,17.96651309597492,-8221.196903440936,-5600.025292000055
3274,17.974259976029398,-8377.724015458527,-5302.434781667623
3275,17.979513788998126,-8179.556012733341,-5397.295427045693
3276,17.982687695980072,-8245.03151154471,-5438.978548448915
3277,17.987075727999212,-8230.842154980277,-5960.2816204616265
3278,17.99158582597971,-8224.041143141863,-6923.319650255949
3279,17.99680394101143,-8336.497313900865,-6142.343381115677
3280,18.003686497032643,-8261.398418562087,-6344.9852203866585
3281,18.006349004983903,-8302.358640672159,-7081.4090357570885
3282,18.012482338011264,-8279.136158359883,-7170.115655359629
3283,18.021260680019857,-8290.327900368793,-7041.933449278353
3284,18.02461884200573,-8227.782330240358,-6107.753013397529
3285,18.02919061201811,-8223.49687008165,-6160.754947525498
3286,18.033751758992672,-8329.380393984668,-6259.898262642922
3287,18.038691901028155,-8272.204357839322,-6754.704957214339
3288,18.045807246029376,-8214.83020310701,-6685.884357055113
3289,18.05140481299162,-8248.88302784943,-6839.266095243704
3290,18.05398418301344,-8264.50548515329,-6505.429926003516
3291,18.05857934898138,-8216.648156447229,-6072.129696830899
3292,18.06633455401659,-8207.564056230392,-6210.170122132941
3293,18.0689119309783,-8286.757605037017,-6703.083881492546
3294,18.076608431994917,-8289.523135960366,-6596.729309846419
3295,18.08360693502426,-8241.170143054751,-7124.9280453516185
3296,18.090505115032197,-8337.15051048146,-6969.825147730792
3297,18.093198478996754,-8276.440512649055,-6764.753153095162
3298,18.097776468992233,-8335.247979549544,-6571.965811531036
3299,18.10345531398058,-8333.116839908607,-6575.579459649693
3300,18.10814380699396,-8180.23836195175,-6251.672822356215
3301,18.116957238018514,-8253.45165093448,-6903.0546808626805
3302,18.1363711810112,-8200.897873220303,-7076.152010203274
3303,18.1398945029974,-8218.95115139094,-6698.592822028536
3304,18.148220912992954,-8194.10498597697,-6483.695060559816
3305,18.15691852402687,-8329.894025243297,-6405.171439905543
3306,18.164976065993308,-8209.105721213688,-7078.3771844686
3307,18.16996342498064,-8356.636436789178,-6599.917838378839
3308,18.178393675029277,-8304.246774111552,-6059.298134816537
3309,18.181848048985003,-8251.567707062852,-6884.5214816683565
3310,18.188096253991127,-8203.44336532653,-5658.498374054931
3311,18.196183121979235,-8250.327717284787,-6372.872221043745
3312,18.200467034995555,-8216.501932755044,-5900.78916111139
3313,18.20855295699835,-8185.543545064719,-5661.173210462135
3314,18.212015262007714,-8215.503677670786,-6237.644185286427
3315,18.218192749977113,-8146.87985208013,-5564.41617390043
3316,18.228532775998115,-8203.34311718469,-5847.921575174654
3317,18.2378595110178,-8294.203579254425,-7184.0565881629545
3318,18.24439290302992,-8300.026079883539,-5931.716037939011
3319,18.25145106601715,-8298.47184186626,-6235.137345178721
3320,18.257596758008003,-8218.438112817623,-5904.950220007412
3321,18.261101994991304,-8294.82475107568,-6553.827329646811
3322,18.26809102201462,-8301.039600746853,-5831.492135655128
3323,18.276156378030777,-8246.778386465685,-7141.464428789502
3324,18.281091005027296,-8195.781068938117,-6311.88968309635
3325,18.286725722014904,-8350.666786951015,-5840.071598018247
3326,18.29563876801729,-8243.52420741812,-6443.339917188942
3327,18.299123427987098,-8287.663243934667,-6017.934431890671
3328,18.307504454016687,-8249.704200382284,-6167.890684120325
3329,18.312415440022946,-8202.929856139872,-6064.23114832509
3330,18.319045544981957,-8292.053536807563,-6327.690763235459
3331,18.328454895019533,-8276.599380986747,-6961.568463606644
3332,18.334769802987577,-8245.814549003357,-6425.837835013287
3333,18.341076988995074,-8281.864440934152,-6907.539384684348
3334,18.345504171013832,-8338.81736219755,-5984.844656854281
3335,18.353891683995723,-8329.515723850529,-7083.554746417907
3336,18.35755781799555,-8174.695624134336,-5934.414122478015
3337,18.36722895002365,-8270.14542041253,-6357.414413053051
3338,18.370792877018452,-8259.858138570926,-6168.243294519727
3339,18.378251554012298,-8252.75450765618,-5973.0580967651495
3340,18.38744508397579,-8337.669723570585,-6944.604014476076
3341,18.394927442014218,-8271.661133349471,-6861.976560469551
3342,18.40102969902754,-8311.073837878233,-6949.27811881273
3343,18.404534213006496,-8257.460065915311,-6252.513213460944
3344,18.41382217103243,-8275.408034885371,-5770.450879167027
3345,18.419858551025392,-8261.06239669492,-5744.676217242119
3346,18.424450214982034,-8255.142518128045,-6305.122445206272
3347,18.430186646997928,-8300.713866610597,-6846.789384426412
3348,18.435698058009148,-8293.632305079227,-6426.057068897982
3349,18.445118851006033,-8186.187642842819,-6162.271835885424
3350,18.45142351400852,-8250.901449140783,-6457.933735423959
3351,18.457937465012073,-8341.068392024032,-5992.7803395276305
3352,18.463720265984534,-8200.363084742385,-6041.23965298636
3353,18.469288906991483,-8277.463413801253,-5697.515031040506
3354,18.475867545008658,-8347.831479010656,-5718.678390800673
3355,18.48436784797907,-8290.514652774025,-6810.909290707624
3356,18.487940261006354,-8306.719202245034,-6445.699461553615
3357,18.49692467999458,-8317.622897695897,-6273.4721031454965
3358,18.50311295300722,-8280.290434466273,-6626.61114374471
3359,18.509873988986016,-8246.907915727703,-7144.826354838226
3360,18.516115907013415,-8246.012315637056,-7429.051102311579
3361,18.522970014989376,-8252.661901359223,-6839.893014724885
3362,18.529355149984358,-8233.574962665967,-6535.8494533261455
3363,18.53290327399969,-8201.171538051676,-5737.4859773831595
3364,18.5424203799963,-8206.31876703885,-6244.224933230874
3365,18.545943728029727,-8184.441943884343,-6206.406517475703
3366,18.552888445973398,-8327.711262002042,-6645.495791865492
3367,18.56123451501131,-8253.884593811898,-6327.035665835767
3368,18.564793740987778,-8234.716787211126,-5191.0608519073685
3369,18.571096825003625,-8244.879923431728,-6451.2901853075045
3370,18.579308517992498,-8273.733257970413,-6240.757713023339
3371,18.58633286899328,-8156.4558622234945,-6158.209025001535
3372,18.5923722910285,-8296.71942048752,-6157.2590836845375
3373,18.596714989006518,-8278.330854113663,-7121.758150985519
3374,18.604890893995762,-8265.672470454478,-6128.439931899263
3375,18.610933808982374,-8313.251102503455,-5937.49683275428
3376,18.615336520016193,-8264.866568816424,-6459.501349509137
3377,18.621032076001168,-8095.238453942226,-6785.62492570817
3378,18.63237396401167,-8195.857144002452,-5986.123201033117
3379,18.63841621297598,-8219.14111205419,-6835.181006921917
3380,18.64186747199297,-8192.103221718207,-7171.786120931319
3381,18.648544965028762,-8206.882264094766,-5945.801918485173
3382,18.65394185400009,-8245.188367189976,-6680.990014163766
3383,18.660219183981418,-8282.903658819932,-5318.922335312789
3384,18.668547706007956,-8168.107159468412,-6457.307877289103
3385,18.672078544974326,-8220.408898199834,-6403.977505429896
3386,18.68119437199831,-8243.525176002813,-4814.151089919889
3387,18.684673861026763,-8208.255867522312,-6066.1194863521405
3388,18.690786264002323,-8312.152009892301,-6238.378821510835
3389,18.699392009973526,-8316.999093830183,-6178.046576206801
3390,18.703237434029578,-8360.357796347473,-5706.176773425386
3391,18.713547640025617,-8214.160950582542,-6937.747759428049
3392,18.719660754024982,-8254.583714442302,-6692.2313545449315
3393,18.72385814100504,-8237.981339238893,-5137.210015824722
3394,18.732098469018936,-8164.697661730342,-6168.921699613669
3395,18.735600317001342,-8203.165705673024,-4941.210628192837
3396,18.74211099100113,-8245.561348695659,-5971.820117622477
3397,18.75065048700571,-8205.722840709355,-5928.033416484213
3398,18.757739430010318,-8213.807141202691,-6390.937363267169
3399,18.761168982028963,-8230.19835410474,-5995.691896986503
3400,18.766702050983906,-8252.601065546269,-5747.933077627798
3401,18.77452997303009,-8371.357204023607,-5757.225679914007
3402,18.78162605702877,-8316.733787763567,-6572.249270171573
3403,18.791826300024987,-8262.095130919082,-5223.988092658056
3404,18.79801837003231,-8315.279303071153,-7051.2733785748205
3405,18.802762040019037,-8226.754709546029,-5797.188767254576
3406,18.811146694004535,-8328.326120528727,-5957.516901342419
3407,18.814725341022015,-8377.014673433774,-6332.35186706952
3408,18.824327220976354,-8309.505851461694,-6379.965818597585
3409,18.83084492999315,-8244.196107064006,-5975.824453254027
3410,18.8369686909914,-8202.915799463832,-5235.340890256357
3411,18.842670626997947,-8261.783634708447,-5750.494489898549
3412,18.851051069021224,-8294.896419010114,-6316.50061092465
3413,18.85592115199566,-8284.319071151309,-5484.742170177884
3414,18.864224866986273,-8248.434797060174,-5612.523103351177
3415,18.8719946680069,-8315.504851033591,-7217.272892363785
3416,18.875449429988862,-8196.923096715045,-7075.185859050971
3417,18.881055436015128,-8177.375807522918,-5227.618992387769
3418,18.890528267025946,-8188.453894532631,-6886.951297649151
3419,18.894108034014703,-8225.473190350149,-4885.15557461853
3420,18.90370084297657,-8278.219388468475,-6084.770721554124
3421,18.907237453997134,-8132.441457043615,-6663.185582655741
3422,18.916686120986938,-8278.158219974308,-6564.424662876794
3423,18.92311091297865,-8223.589802974611,-6525.926099026541
3424,18.929303291022777,-8233.994498762611,-5706.2416730191335
3425,18.934143477022648,-8255.922092048333,-5355.030309855892
3426,18.94261198198795,-8186.826243798222,-5647.539996362748
3427,18.947493490993978,-8132.577109413324,-5901.388939629176
3428,18.95333838200569,-8221.927583565157,-5788.228741843906
3429,18.961762549996376,-8161.95857917863,-5750.9236494371025
3430,18.969233249008656,-8239.502332970498,-5331.095794345241
3431,18.97265214598179,-8231.591772422991,-6938.099354938127
3432,18.981765588998794,-8190.179373053322,-6397.230806341339
3433,18.987829212009906,-8342.195062291552,-6318.936790187424
3434,18.991191619992257,-8301.567142833665,-5459.952842927477
3435,19.000366172015667,-8276.248786913644,-7591.232684485806
3436,19.006291761994362,-8227.014336919963,-5445.182419536254
3437,19.01060637497902,-8315.334518263879,-5797.070973118505
3438,19.02026878398657,-8279.185494342566,-6088.282564087252
3439,19.02921618002653,-8225.465889017558,-6050.189232771144
3440,19.032792840003967,-8221.612193500374,-6310.421046387924
3441,19.038126444995402,-8330.120389202775,-5806.1451589563985
3442,19.044789268016814,-8143.619409323209,-5459.196163297455
3443,19.050298830986023,-8175.867762276504,-5893.948198468533
3444,19.055814590990543,-8167.281112174212,-6099.41846393844
3445,19.062320827007294,-8117.213003634908,-5653.540338663897
3446,19.06801380300522,-8246.407243795282,-6417.673727930878
3447,19.07701263099909,-8186.77991778394,-7226.150671777996
3448,19.080634777009486,-8239.487385746666,-5614.200844221518
3449,19.087232514977455,-8206.744085734483,-5856.623423280163
3450,19.09547465503216,-8157.102969893532,-6690.395230107126
3451,19.104065784990787,-8212.124910665867,-6528.190397158386
3452,19.111034102976323,-8275.885187027683,-5990.024692286878
3453,19.11725711297989,-8102.844860104998,-7098.842665231862
3454,19.12426432800293,-8162.4212144599505,-6407.027215317532
3455,19.13297278302908,-8252.589776112272,-6366.644925763037
3456,19.140185703992845,-8289.813844011567,-6245.07287943656
3457,19.14463554698229,-8272.857140846892,-6079.634398002435
3458,19.15035083401203,-8323.107378202996,-6390.31163768564
3459,19.159632432997228,-8180.987998381539,-7354.755695730272
3460,19.168444453001023,-8259.03974404375,-5694.311872740645
3461,19.174586223006248,-8273.066415834457,-5509.448993179532
3462,19.1796007720232,-8202.613283228397,-5980.468955866671
3463,19.187806939005853,-8310.883914636279,-5800.999669680556
3464,19.19275637602806,-8224.200281867892,-7027.430729100277
3465,19.200996214985846,-8252.434329460551,-5830.933038749143
3466,19.20436960798502,-8239.571814821647,-5217.214122654763
3467,19.214148702025412,-8209.147897302588,-6812.841596713585
3468,19.220805150032042,-8185.889907411324,-5615.563374986031
3469,19.22893977999687,-8139.858405120238,-6517.162191276963
3470,19.23514311403036,-8246.32736121344,-5516.477197005284
3471,19.239947468996046,-8244.960558367251,-4727.094098449053
3472,19.24818835198879,-8190.011275070941,-6496.913534805244
3473,19.255768689990045,-8274.864287653785,-6204.54750129586
3474,19.26397511702776,-8155.911900483117,-6253.8160818080905
3475,19.26842939299345,-8179.09897397393,-5887.95167791256
3476,19.278932084023953,-8161.159834452153,-6653.802337441493
3477,19.2851561139822,-8285.678001274866,-5675.8003229771575
3478,19.29017792099714,-8379.654000413542,-6371.993163355596
3479,19.2958139950037,-8438.618185616608,-6615.612055457034
3480,19.301349159002303,-8313.133301959871,-5504.415334209722
3481,19.309440573990344,-8386.339780725217,-6073.0912671203
3482,19.316453952014445,-8255.573312028559,-6419.670534298945
3483,19.326018000006677,-8400.034141358896,-6454.270426314873
3484,19.32954482102394,-8226.227449038544,-6205.7424194884
3485,19.33539698600769,-8173.134185542717,-5806.93630515083
3486,19.344707544982434,-8263.014651363406,-6119.402725242701
3487,19.34828963500261,-8129.614798583538,-6605.711527980718
3488,19.358827637016773,-8216.131102922682,-5653.159679089258
3489,19.36658509802818,-8149.707289948249,-6533.786917548431
3490,19.372872170984746,-8272.169552700534,-6441.186476999224
3491,19.377231640994548,-8335.673948800933,-5854.25597438224
3492,19.38596802699566,-8290.751490194983,-5875.6279997628935
3493,19.390922595977784,-8215.138842081187,-6662.736744894972
3494,19.396352330982687,-8230.169836544841,-7276.444548036799
3495,19.401841081023218,-8162.023090990979,-6078.4049904957465
3496,19.411136370003224,-8259.923453193573,-6037.975827972483
3497,19.41458168399334,-8273.984278275051,-5638.706096165114
3498,19.421225534021854,-8176.148123863301,-5597.003057063683
3499,19.427804162025453,-8300.434152540816,-7174.5873655997975
3500,19.43683844602108,-8190.148939174039,-6797.57212198487
3501,19.4412950720191,-8239.68677730668,-5552.716405352614
3502,19.450854112029077,-8275.207044164898,-6721.740604517765
3503,19.45976441001892,-8187.187703595244,-6042.717080029222
3504,19.466233398020268,-8217.44891041792,-5869.057793227822
3505,19.473460090994834,-8315.00751824957,-5638.732227693556
3506,19.47966028302908,-8164.877961633731,-6089.925229453703
3507,19.485917483985425,-8210.927938297205,-6151.233545081352
3508,19.49326035797596,-8228.588366676348,-6499.769600387225
3509,19.499587917983533,-8356.865652700213,-6038.970711899347
3510,19.50464755898714,-8262.510365447946,-6189.825612927538
3511,19.51014317703247,-8148.415989662888,-5986.157419929154
3512,19.518533950030804,-8156.673472579466,-6495.586762975028
3513,19.526152567028998,-8170.847053018784,-5316.424798753553
3514,19.53234768098593,-8298.345999690277,-7469.599989254449
3515,19.539581260979176,-8277.22338664619,-6034.495777274307
3516,19.545729474008084,-8304.996023879254,-6365.823027015567
3517,19.55082599800825,-8238.154029562627,-6877.93274889346
3518,19.556486841976643,-8222.851670514061,-5473.344954316343
3519,19.564906235992908,-8282.267631238074,-7444.470922106869
3520,19.57324534600973,-8233.361012767013,-5717.797804808988
3521,19.57971447002888,-8212.70130908928,-5663.570667838824
3522,19.58707149398327,-8234.466071978013,-5496.3412741543025
3523,19.593067782998084,-8299.965743817645,-5820.763145921536
3524,19.596536624014377,-8281.028896831744,-6578.962470656355
3525,19.60639826899767,-8245.186160584986,-6354.850435884482
3526,19.6097886480093,-8265.191123586057,-5138.432733634329
3527,19.619797542989254,-8253.81920806137,-5223.0747238262875
3528,19.625752390027046,-8205.967048016537,-6510.154218056152
3529,19.63298529303074,-8273.809301847976,-5491.260833255193
3530,19.636463581025602,-8187.370961341681,-5836.417391333231
3531,19.64192971801758,-8242.000794353818,-5567.536416881997
3532,19.651937071979045,-8205.94863638492,-6443.287256216959
3533,19.655373740017414,-8249.829165943862,-6475.840682132822
3534,19.662385927021504,-8251.624957476191,-5889.712600474368
3535,19.67062869900465,-8207.74084390056,-6403.36687727504
3536,19.674021269977093,-8275.877788657745,-5747.115570404347
3537,19.68050426697731,-8201.7797770058,-6290.818002426899
3538,19.68872014397383,-8269.301517083095,-6245.036798965546
3539,19.693090560019016,-8166.935579370441,-6225.7987200005
3540,19.698687891006468,-8266.988901173181,-6842.1659591342295
3541,19.707894963026046,-8163.673107512686,-5236.392240209638
3542,19.71128857702017,-8167.056921752865,-7062.495601101774
3543,19.71684118002653,-8172.641162863206,-5501.911208600067
3544,19.726260281026363,-8171.876716171512,-6152.484377486823
3545,19.729703227996826,-8204.556890874059,-5677.823847348612
3546,19.735371945023537,-8266.702122494225,-6063.787392929784
3547,19.744434935986995,-8168.502379218389,-6089.695089820896
3548,19.750534281015398,-8248.962218251801,-5928.497425442083
3549,19.754986760020255,-8160.872113758862,-5458.904665806596
3550,19.76041933000088,-8166.746139770981,-6026.926176579614
3551,19.769712516009808,-8197.769974889015,-5143.176863834358
3552,19.775691076993944,-8173.3836026500385,-4479.082970808105
3553,19.78284905397892,-8306.793027392338,-5563.11381965434
3554,19.790204721987248,-8206.562558606884,-6287.480818241174
3555,19.79623639601469,-8226.54349376969,-5308.11692329733
3556,19.801376567006113,-8263.219776759639,-5713.294773928426
3557,19.806856501996517,-8277.320661680504,-5168.826473366071
3558,19.812242994010447,-8275.3561926133,-5787.1464084888075
3559,19.819445252001284,-8184.073668885098,-6206.559465227416
3560,19.827635603010656,-8231.823676900267,-5896.970670776989
3561,19.83226359599829,-8208.429266387508,-6263.809217841888
3562,19.842455904006957,-8216.857480668843,-5918.023205589079
3563,19.84691930902004,-8279.28122726165,-5540.852700327278
3564,19.857572296977043,-8209.367613353406,-5847.3731046230005
3565,19.863985633015634,-8161.019953870069,-6098.936068851024
3566,19.868655879974366,-8155.390765218855,-5527.991320888875
3567,19.877280833005905,-8209.130848787661,-6158.88410523565
3568,19.884802890002728,-8216.99297578374,-7034.265992812767
3569,19.891238602995873,-8147.420044654556,-4964.9799584172315
3570,19.897635208010673,-8182.149416211547,-5806.210479181463
3571,19.902364214003086,-8210.098992680221,-5588.6527948612
3572,19.910824971973895,-8237.820714571732,-6214.11512982005
3573,19.91621798700094,-8163.105669019432,-5704.076368545034
3574,19.924489921987057,-8211.296645593507,-4592.679165171058
3575,19.928089986979963,-8202.998157751965,-5333.478924380877
3576,19.935388850986957,-8238.461774561416,-5226.6005594875
3577,19.943738150000573,-8149.244391989093,-5655.8363561368105
3578,19.951309152007102,-8171.66986520354,-5570.732506252658
3579,19.954727158010005,-8326.031709415163,-6392.890519883166
3580,19.964875554025173,-8154.504478243712,-6298.634597960607
3581,19.971211350023747,-8187.4837356303315,-6392.069497113286
3582,19.97466778898239,-8162.09420277461,-6084.9736078505985
3583,19.98504325801134,-8122.952026558246,-6090.748477027918
3584,19.988532786011696,-8255.483993390713,-5713.642685054799
3585,19.998046248018742,-8149.685517518876,-5903.820769344326
3586,20.004321987986565,-8141.075071988411,-6357.383800559923
3587,20.012206458032132,-8214.450453466156,-7045.3810355805535
3588,20.017969190001487,-8115.688253976768,-5416.795307409683
3589,20.024005046010018,-8136.3501178360075,-5907.4341606235985
3590,20.03531100702286,-8088.482387561486,-6521.451700113909
3591,20.03991177803278,-8162.240701617411,-6293.859127358653
3592,20.046498282015325,-8172.444091202837,-5552.013950710118
3593,20.05391430002451,-8095.630682911028,-6792.953795475528
3594,20.062167800009252,-8140.304511955581,-5908.132862161747
3595,20.067094982981683,-8226.417191403289,-6440.5978055728065
3596,20.075289885997773,-8166.666515863359,-4899.1533897738955
3597,20.07868627101183,-8237.9902430742,-5864.766504388632
3598,20.08818931299448,-8152.594132622495,-5953.225023431857
3599,20.09162630701065,-8224.828143699604,-6054.939283755101
3600,20.098199119031428,-8152.587944295155,-5103.464293228156
3601,20.106564428031444,-8287.279909102846,-5879.3136673636145
3602,20.111062651991844,-8174.657390078173,-6130.842665471466
3603,20.12302850699425,-8275.792447841814,-6166.655995808444
3604,20.126443638980387,-8210.311666891037,-5714.426404940547
3605,20.133241071999073,-8211.24622744152,-5549.428743640368
3606,20.1414048230052,-8246.672089170506,-6491.940974702658
3607,20.148710929989814,-8197.560794963674,-6145.73087421953
3608,20.152287461996078,-8238.978656526195,-6481.331356021182
3609,20.160378745019436,-8201.078870963094,-5633.797175337065
3610,20.168086802005767,-8084.117887699306,-5487.158458622002
3611,20.17155525201559,-8196.39947563958,-6462.282716576463
3612,20.177050487995146,-8125.080571078784,-5458.042373393834
3613,20.187942018032075,-8194.009741130207,-6780.302685356625
3614,20.1944515029788,-8169.951568186104,-5427.0028829661715
3615,20.19916993999481,-8108.155827712933,-5707.149994450391
3616,20.20477993500233,-8138.961458694551,-6307.140197715352
3617,20.214297605991362,-8224.213265290624,-4456.029886253013
3618,20.22062228798866,-8119.804370909792,-6177.5832029333
3619,20.224335629999636,-8195.129929154886,-5654.538416863453
3620,20.236844596982003,-8047.114036113759,-6679.768671873015
3621,20.240445716023444,-8227.539456210536,-6179.783290905845
3622,20.246994720995428,-8209.417481365426,-5495.806586695501
3623,20.252665940999986,-8104.211206151659,-6260.474715689415
3624,20.26293354701996,-8158.210924143175,-5388.766660421463
3625,20.268566945016385,-8239.292429038213,-5931.806287277564
3626,20.27450495302677,-8187.585173620925,-6057.103003579662
3627,20.283968056976796,-8162.422390961966,-6166.1047787833195
3628,20.29003592801094,-8134.4614285036005,-4915.054596811853
3629,20.296361680030824,-8163.625445959409,-6066.569112750264
3630,20.301312587976454,-8169.947772876897,-4793.63249817475
3631,20.306976710021495,-8300.336068495862,-6112.904657140082
3632,20.315241958975793,-8168.009625040081,-5904.584778650838
3633,20.323731076002122,-8242.195358965215,-5756.895593504083
3634,20.332424369990825,-8108.887404813253,-6174.406785524288
3635,20.336009965002535,-8167.001258058167,-5852.111113961906
3636,20.344359283030034,-8189.653207022243,-6146.409397315959
3637,20.35023302102089,-8183.553374081068,-5228.184980606651
3638,20.35843398398161,-8192.30726148698,-5915.820083605504
3639,20.362189253985882,-8216.344404454656,-6735.457556260114
3640,20.375000693023203,-8200.551921693946,-5430.390583569924
3641,20.381430729031564,-8275.872211958176,-5833.533091525276
3642,20.386882646024226,-8155.815389696587,-5380.804218210585
3643,20.39257827103138,-8234.407774505366,-5381.740671919564
